Date,GLD,SPY,TIP,IEF
2005-04-18,42.689998626708984,77.56442260742188,54.27881622314453,48.080875396728516
2005-04-19,43.279998779296875,78.18090057373047,54.585227966308594,48.35837936401367
2005-04-20,43.400001525878906,77.0902328491211,54.677066802978516,48.330078125
2005-04-21,43.189998626708984,78.58735656738281,54.25841522216797,47.984588623046875
2005-04-22,43.38999938964844,78.28925323486328,54.61581802368164,48.18849563598633
2005-04-25,43.439998626708984,78.8040771484375,54.53413391113281,48.18849563598633
2005-04-26,43.63999938964844,78.03862762451172,54.35540771484375,48.16583251953125
2005-04-27,43.20000076293945,78.34344482421875,54.35540771484375,48.31308364868164
2005-04-28,43.0,77.36119842529297,54.77412796020508,48.607566833496094
2005-04-29,43.349998474121094,78.41116333007812,54.585227966308594,48.4320182800293
2005-05-02,42.880001068115234,78.8515396118164,54.61543273925781,48.48143005371094
2005-05-03,42.7599983215332,78.98696899414062,54.594905853271484,48.54393768310547
2005-05-04,42.900001525878906,79.59668731689453,54.46676254272461,48.532615661621094
2005-05-05,42.90999984741211,79.5696029663086,54.523170471191406,48.685997009277344
2005-05-06,42.52000045776367,79.31891632080078,54.33346939086914,48.339447021484375
2005-05-09,42.54999923706055,79.81343841552734,54.359130859375,48.33372497558594
2005-05-10,42.63999938964844,78.98696899414062,54.54365921020508,48.504154205322266
2005-05-11,42.689998626708984,79.42051696777344,54.600040435791016,48.566673278808594
2005-05-12,42.15999984741211,78.54664611816406,54.589820861816406,48.61211013793945
2005-05-13,41.95000076293945,78.39088439941406,54.605186462402344,48.737091064453125
2005-05-16,41.880001068115234,79.12248229980469,54.58468246459961,48.74281692504883
2005-05-17,41.86000061035156,79.65086364746094,54.70259475708008,48.80527114868164
2005-05-18,42.04999923706055,80.47052764892578,54.620609283447266,48.96439743041992
2005-05-19,41.97999954223633,80.80924987792969,54.56415939331055,48.816673278808594
2005-05-20,41.650001525878906,80.694091796875,54.76411819458008,48.81099319458008
2005-05-23,41.619998931884766,81.14117431640625,54.83074188232422,49.03257751464844
2005-05-24,41.72999954223633,80.9515151977539,54.99991226196289,49.16322708129883
2005-05-25,41.869998931884766,80.8905258178711,54.799983978271484,48.98712158203125
2005-05-26,41.689998626708984,81.32410430908203,54.620609283447266,49.015506744384766
2005-05-27,41.880001068115234,81.45958709716797,54.758941650390625,49.06666564941406
2005-05-31,41.650001525878906,80.93799591064453,54.99991226196289,49.322322845458984
2005-06-01,41.529998779296875,81.62892150878906,55.537109375,49.62666320800781
2005-06-02,42.099998474121094,81.80508422851562,55.372154235839844,49.60955810546875
2005-06-03,42.16999816894531,81.3918228149414,55.19170379638672,49.32459259033203
2005-06-06,42.47999954223633,81.31732940673828,55.19170379638672,49.455684661865234
2005-06-07,42.380001068115234,81.37825775146484,55.294830322265625,49.598167419433594
2005-06-08,42.34000015258789,81.22925567626953,55.14011001586914,49.50694274902344
2005-06-09,42.27000045776367,81.6153564453125,55.098873138427734,49.47842788696289
2005-06-10,42.619998931884766,81.42569732666016,54.763771057128906,49.165016174316406
2005-06-13,42.779998779296875,81.68310546875,54.59878921508789,49.03397750854492
2005-06-14,42.599998474121094,81.87281036376953,54.49052047729492,48.97697067260742
2005-06-15,42.7400016784668,82.02861022949219,54.50604248046875,48.95988464355469
2005-06-16,43.459999084472656,82.23857879638672,54.701900482177734,49.11376190185547
2005-06-17,43.630001068115234,82.54334259033203,54.73282241821289,49.05671691894531
2005-06-20,43.65999984741211,82.5705337524414,54.738037109375,48.98265838623047
2005-06-21,43.810001373291016,82.61814880371094,54.804996490478516,49.13655471801758
2005-06-22,43.720001220703125,82.6861572265625,54.98545837402344,49.50694274902344
2005-06-23,44.02000045776367,81.52307891845703,55.062801361083984,49.455684661865234
2005-06-24,43.900001525878906,80.92455291748047,55.165924072265625,49.57530975341797
2005-06-27,43.90999984741211,81.04016876220703,55.32058334350586,49.615257263183594
2005-06-28,43.45000076293945,81.72032928466797,55.19681167602539,49.404415130615234
2005-06-29,43.630001068115234,81.50267028808594,55.05246353149414,49.38731002807617
2005-06-30,43.439998626708984,81.06060028076172,55.28447341918945,49.55824661254883
2005-07-01,42.70000076293945,81.29862976074219,54.91973876953125,49.131805419921875
2005-07-05,42.279998779296875,81.95159149169922,54.613609313964844,48.931739807128906
2005-07-06,42.25,81.26466369628906,54.72251892089844,49.03461837768555
2005-07-07,42.36000061035156,81.58430480957031,54.75886154174805,49.148948669433594
2005-07-08,42.2599983215332,82.51611328125,54.504581451416016,48.97178268432617
2005-07-11,42.540000915527344,82.93779754638672,54.613609313964844,48.948936462402344
2005-07-12,42.63999938964844,83.15545654296875,54.504581451416016,48.823158264160156
2005-07-13,42.349998474121094,83.2710952758789,54.36965560913086,48.77741241455078
2005-07-14,41.900001525878906,83.5975570678711,54.02202606201172,48.71453857421875
2005-07-15,42.04999923706055,83.5499496459961,53.93899154663086,48.72595977783203
2005-07-18,42.0099983215332,83.2166519165039,53.7521858215332,48.64590072631836
2005-07-19,41.88999938964844,83.67234802246094,53.98053741455078,48.71453857421875
2005-07-20,42.20000076293945,83.95805358886719,54.13618469238281,48.805992126464844
2005-07-21,42.459999084472656,83.46831512451172,53.881919860839844,48.44584274291992
2005-07-22,42.45000076293945,84.02607727050781,54.09466552734375,48.674530029296875
2005-07-25,42.5099983215332,83.78803253173828,53.92864990234375,48.58877944946289
2005-07-26,42.25,83.8899917602539,53.98053741455078,48.623085021972656
2005-07-27,42.439998626708984,84.19608306884766,53.959774017333984,48.55446243286133
2005-07-28,42.75,84.72662353515625,54.079097747802734,48.76598358154297
2005-07-29,42.81999969482422,84.16207885742188,53.91825485229492,48.47443389892578
2005-08-01,43.130001068115234,84.10088348388672,53.83625793457031,48.377525329589844
2005-08-02,43.13999938964844,84.60415649414062,53.73701858520508,48.33163070678711
2005-08-03,43.529998779296875,84.82862854003906,53.98244094848633,48.45207977294922
2005-08-04,43.68000030517578,84.14848327636719,53.992923736572266,48.41767883300781
2005-08-05,43.599998474121094,83.5771484375,53.68998336791992,48.15961837768555
2005-08-08,43.349998474121094,83.42069244384766,53.67955780029297,48.03346252441406
2005-08-09,43.34000015258789,83.92399597167969,53.63777542114258,48.17108154296875
2005-08-10,43.650001525878906,83.88320922851562,53.606422424316406,48.148155212402344
2005-08-11,44.45000076293945,84.21649169921875,53.883262634277344,48.35460662841797
2005-08-12,44.4900016784668,83.69960021972656,54.10259246826172,48.54957580566406
2005-08-15,44.130001068115234,84.21649169921875,54.10259246826172,48.486480712890625
2005-08-16,44.54999923706055,83.12144470214844,54.25406265258789,48.71586990356445
2005-08-17,43.90999984741211,83.11466217041016,54.133968353271484,48.5266227722168
2005-08-18,43.83000183105469,83.10785675048828,54.29585647583008,48.784690856933594
2005-08-19,43.599998474121094,83.29829406738281,54.39509963989258,48.75602722167969
2005-08-22,43.70000076293945,83.29829406738281,54.31679916381836,48.79616928100586
2005-08-23,43.7599983215332,83.141845703125,54.46296691894531,48.887939453125
2005-08-24,43.59000015258789,82.40050506591797,54.551780700683594,48.91089630126953
2005-08-25,43.72999954223633,82.69978332519531,54.63533401489258,48.93955993652344
2005-08-26,43.61000061035156,82.13525390625,54.609222412109375,48.859249114990234
2005-08-29,43.56999969482422,82.76774597167969,54.697998046875,48.893680572509766
2005-08-30,43.0099983215332,82.33248138427734,54.98005676269531,49.12303161621094
2005-08-31,43.400001525878906,83.37309265136719,55.28293991088867,49.444175720214844
2005-09-01,44.220001220703125,83.3118667602539,55.42820739746094,49.49251937866211
2005-09-02,44.25,83.1622543334961,55.44918441772461,49.50405502319336
2005-09-06,44.27000045776367,84.1348876953125,55.13978958129883,49.34865951538086
2005-09-07,44.33000183105469,84.27769470214844,55.06638717651367,49.18762969970703
2005-09-08,44.599998474121094,83.99883270263672,55.15555191040039,49.18762969970703
2005-09-09,44.84000015258789,84.74699401855469,55.302364349365234,49.2279052734375
2005-09-12,44.88999938964844,84.57697296142578,55.103118896484375,49.072540283203125
2005-09-13,44.560001373291016,84.1076889038086,55.291847229003906,49.22211837768555
2005-09-14,44.959999084472656,83.80160522460938,55.255191802978516,49.118560791015625
2005-09-15,45.41999816894531,83.76080322265625,55.14503860473633,48.968963623046875
2005-09-16,45.81999969482422,84.35640716552734,55.055885314941406,48.779151916503906
2005-09-19,46.25,84.07635498046875,55.239410400390625,48.876953125
2005-09-20,46.22999954223633,83.36597442626953,55.08736038208008,48.83671188354492
2005-09-21,47.060001373291016,82.58731079101562,55.39674377441406,49.06102752685547
2005-09-22,46.36000061035156,82.88101196289062,55.41244125366211,49.09557342529297
2005-09-23,46.279998779296875,82.9493408203125,55.13978958129883,48.825191497802734
2005-09-26,46.56999969482422,83.04493713378906,55.01398468017578,48.69860076904297
2005-09-27,46.25,83.02445220947266,55.12406539916992,48.72733688354492
2005-09-28,46.79999923706055,83.10643005371094,55.33909225463867,48.825191497802734
2005-09-29,47.099998474121094,83.78266143798828,55.286598205566406,48.71586990356445
2005-09-30,46.70000076293945,84.0422134399414,55.197509765625,48.577789306640625
2005-10-03,46.41999816894531,83.74163055419922,54.8309326171875,48.39131164550781
2005-10-04,46.45000076293945,82.79905700683594,54.788856506347656,48.41443634033203
2005-10-05,46.36000061035156,81.71302032470703,54.77834701538086,48.529876708984375
2005-10-06,47.209999084472656,81.4193115234375,54.631072998046875,48.46641159057617
2005-10-07,47.36000061035156,81.69935607910156,54.72048568725586,48.529876708984375
2005-10-10,47.369998931884766,81.00948333740234,54.7835693359375,48.54143524169922
2005-10-11,47.38999938964844,80.89335632324219,54.615291595458984,48.44906997680664
2005-10-12,46.849998474121094,80.25811004638672,54.436519622802734,48.2644157409668
2005-10-13,47.02000045776367,80.21031188964844,54.41020965576172,48.189327239990234
2005-10-14,46.79999923706055,81.05729675292969,54.525917053222656,48.189327239990234
2005-10-17,47.2599983215332,81.35780334472656,54.631072998046875,48.13163757324219
2005-10-18,47.0,80.47669982910156,54.667911529541016,48.200904846191406
2005-10-19,46.34000015258789,81.81543731689453,54.67317199707031,48.25859832763672
2005-10-20,45.97999954223633,80.3742446899414,54.6363410949707,48.28749084472656
2005-10-21,46.52000045776367,80.68841552734375,54.809913635253906,48.50104522705078
2005-10-24,46.38999938964844,81.93839263916016,54.5732536315918,48.293277740478516
2005-10-25,47.060001373291016,81.77448272705078,54.289268493652344,48.068172454833984
2005-10-26,46.93000030517578,81.53540802001953,54.126190185546875,47.88343048095703
2005-10-27,47.18000030517578,80.6679458618164,54.34707260131836,47.99311065673828
2005-10-28,47.220001220703125,81.82913970947266,54.3260498046875,47.94116973876953
2005-10-31,46.400001525878906,82.05451202392578,54.47331619262695,47.975807189941406
2005-11-01,45.72999954223633,82.30042266845703,54.46910858154297,47.94565200805664
2005-11-02,46.130001068115234,83.16104125976562,54.36345291137695,47.84719467163086
2005-11-03,45.959999084472656,83.51627349853516,54.27898406982422,47.679229736328125
2005-11-04,45.5099983215332,83.40694427490234,54.236732482910156,47.65608596801758
2005-11-07,45.77000045776367,83.48893737792969,54.4110107421875,47.74298095703125
2005-11-08,45.90999984741211,83.48893737792969,54.51133728027344,47.980445861816406
2005-11-09,46.560001373291016,83.59822845458984,54.231422424316406,47.7255744934082
2005-11-10,46.47999954223633,84.24711608886719,54.352901458740234,47.99778747558594
2005-11-11,46.79999923706055,84.53401184082031,54.42683029174805,48.05571365356445
2005-11-14,46.619998931884766,84.48617553710938,54.051883697509766,47.8414192199707
2005-11-15,46.65999984741211,84.1788101196289,54.210330963134766,48.00358581542969
2005-11-16,47.779998779296875,84.34955596923828,54.5272102355957,48.246849060058594
2005-11-17,48.47999954223633,85.13507843017578,54.590572357177734,48.339515686035156
2005-11-18,48.459999084472656,85.46973419189453,54.49018478393555,48.22368621826172
2005-11-21,48.9900016784668,85.90011596679688,54.54829406738281,48.316368103027344
2005-11-22,49.31999969482422,86.26895141601562,54.764827728271484,48.48432540893555
2005-11-23,49.150001525878906,86.76759338378906,54.5535888671875,48.35688400268555
2005-11-25,49.41999816894531,86.83586120605469,54.73842239379883,48.501705169677734
2005-11-28,49.7400016784668,86.2211685180664,54.85462951660156,48.56541061401367
2005-11-29,49.79999923706055,86.12550354003906,54.579994201660156,48.298980712890625
2005-11-30,49.099998474121094,85.66106414794922,54.569427490234375,48.27583312988281
2005-12-01,50.16999816894531,86.53531646728516,54.44120788574219,48.167137145996094
2005-12-02,50.31999969482422,86.64461517333984,54.46257781982422,48.20781326293945
2005-12-05,50.779998779296875,86.46021270751953,54.43054962158203,48.06248092651367
2005-12-06,50.88999938964844,86.6241455078125,54.590782165527344,48.2891731262207
2005-12-07,51.31999969482422,86.11865997314453,54.382442474365234,48.26011657714844
2005-12-08,51.900001525878906,86.06399536132812,54.61212921142578,48.46934127807617
2005-12-09,52.400001525878906,86.28942108154297,54.41986083984375,48.254310607910156
2005-12-12,52.560001373291016,86.37140655517578,54.44120788574219,48.143917083740234
2005-12-13,51.650001525878906,86.95880126953125,54.54269790649414,48.26011657714844
2005-12-14,50.349998474121094,87.30036163330078,54.76175308227539,48.562339782714844
2005-12-15,50.2400016784668,87.04759979248047,54.76175308227539,48.498390197753906
2005-12-16,50.09000015258789,86.76748657226562,54.79918670654297,48.58555221557617
2005-12-19,50.220001220703125,86.32112884521484,54.84193420410156,48.61464309692383
2005-12-20,49.040000915527344,86.40350341796875,54.815216064453125,48.533287048339844
2005-12-21,49.369998931884766,86.54084014892578,54.76175308227539,48.46934127807617
2005-12-22,50.13999938964844,86.99405670166016,54.87928009033203,48.66114044189453
2005-12-23,50.119998931884766,87.04210662841797,55.10905838012695,48.777366638183594
2005-12-27,50.63999938964844,86.15631866455078,55.173160552978516,49.00981903076172
2005-12-28,51.470001220703125,86.34857177734375,55.05304718017578,48.85936737060547
2005-12-29,51.470001220703125,85.96405792236328,55.14951705932617,48.917686462402344
2005-12-30,51.58000183105469,85.49711608886719,55.133419036865234,48.9351692199707
2006-01-03,53.119998931884766,87.00093078613281,55.25144958496094,48.92940139770508
2006-01-04,53.29999923706055,87.41291046142578,55.2568244934082,49.016815185546875
2006-01-05,52.34000015258789,87.46786499023438,55.095951080322266,49.02846908569336
2006-01-06,53.720001220703125,88.19573974609375,55.069122314453125,48.96432113647461
2006-01-09,54.599998474121094,88.42234802246094,55.133419036865234,48.98763656616211
2006-01-10,54.060001373291016,88.51158142089844,55.010093688964844,48.789398193359375
2006-01-11,54.529998779296875,88.79314422607422,54.924346923828125,48.66691207885742
2006-01-12,54.43000030517578,88.44290924072266,55.13880920410156,48.84186935424805
2006-01-13,55.439998626708984,88.36051940917969,55.28892135620117,49.057682037353516
2006-01-17,55.2599983215332,88.12020111083984,55.41766357421875,49.11598587036133
2006-01-18,54.06999969482422,87.76998901367188,55.390846252441406,49.133453369140625
2006-01-19,55.59000015258789,88.10641479492188,55.347930908203125,49.01095962524414
2006-01-20,55.20000076293945,86.49967956542969,55.44985580444336,49.0926513671875
2006-01-23,55.77000045776367,86.80866241455078,55.36402893066406,49.080970764160156
2006-01-24,55.72999954223633,86.89790344238281,55.230018615722656,48.999324798583984
2006-01-25,56.13999938964844,86.97346496582031,54.88147735595703,48.696067810058594
2006-01-26,55.880001068115234,87.45411682128906,54.827816009521484,48.59111785888672
2006-01-27,55.630001068115234,88.26436614990234,54.97260665893555,48.62611389160156
2006-01-30,56.68000030517578,88.19573974609375,54.961875915527344,48.521114349365234
2006-01-31,56.70000076293945,87.55026245117188,55.14951705932617,48.59111785888672
2006-02-01,56.70000076293945,88.161376953125,54.983367919921875,48.44135665893555
2006-02-02,56.97999954223633,87.13825988769531,54.988685607910156,48.44135665893555
2006-02-03,56.5,86.70565032958984,55.2568244934082,48.58760452270508
2006-02-06,56.720001220703125,86.9322509765625,55.2943229675293,48.517356872558594
2006-02-07,54.599998474121094,86.16317749023438,55.0369758605957,48.4588737487793
2006-02-08,54.83000183105469,86.94600677490234,54.93505859375,48.42964553833008
2006-02-09,56.18000030517578,86.80181121826172,55.05842590332031,48.47645568847656
2006-02-10,54.790000915527344,86.95972442626953,54.83319854736328,48.336029052734375
2006-02-13,53.720001220703125,86.80181121826172,54.80634689331055,48.336029052734375
2006-02-14,54.4900016784668,87.721923828125,54.559696197509766,48.265804290771484
2006-02-15,53.7599983215332,88.03093719482422,54.61335754394531,48.353599548339844
2006-02-16,54.52000045776367,88.69013214111328,54.7795524597168,48.33017349243164
2006-02-17,54.959999084472656,88.44979095458984,55.07981491088867,48.494014739990234
2006-02-21,55.119998931884766,88.23005676269531,54.961875915527344,48.435455322265625
2006-02-22,55.34000015258789,88.76564025878906,55.11736297607422,48.61686325073242
2006-02-23,54.63999938964844,88.63520050048828,54.988685607910156,48.49983596801758
2006-02-24,55.63999938964844,88.86178588867188,55.042327880859375,48.44135665893555
2006-02-27,55.220001220703125,88.89617156982422,54.945777893066406,48.34773254394531
2006-02-28,56.06999969482422,88.05150604248047,55.14951705932617,48.54078674316406
2006-03-01,56.099998474121094,88.83433532714844,55.0369758605957,48.44512939453125
2006-03-02,56.7400016784668,88.82747650146484,54.99942398071289,48.251426696777344
2006-03-03,56.279998779296875,88.41545104980469,54.95651626586914,48.13404846191406
2006-03-06,55.22999954223633,88.01033020019531,54.57583236694336,47.981449127197266
2006-03-07,54.95000076293945,87.87296295166016,54.57583236694336,48.00494384765625
2006-03-08,53.970001220703125,88.05839538574219,54.36668395996094,48.0284309387207
2006-03-09,54.2400016784668,87.46786499023438,54.275543212890625,48.075408935546875
2006-03-10,53.83000183105469,88.29875183105469,54.21117401123047,47.981449127197266
2006-03-13,54.310001373291016,88.46353912353516,54.23801803588867,47.940330505371094
2006-03-14,54.869998931884766,89.39048767089844,54.50076675415039,48.21625518798828
2006-03-15,55.119998931884766,89.788818359375,54.39888000488281,48.128170013427734
2006-03-16,55.34000015258789,89.97417449951172,54.69382095336914,48.43336868286133
2006-03-17,55.119998931884766,90.0493392944336,54.634796142578125,48.333560943603516
2006-03-20,55.16999816894531,89.90455627441406,54.60261535644531,48.42749786376953
2006-03-21,54.83000183105469,89.3392562866211,54.334468841552734,48.227962493896484
2006-03-22,54.75,89.88387298583984,54.41497039794922,48.28662872314453
2006-03-23,54.70000076293945,89.69774627685547,54.35596466064453,48.16338348388672
2006-03-24,55.709999084472656,89.76667785644531,54.618709564208984,48.374664306640625
2006-03-27,56.38999938964844,89.63568878173828,54.44178771972656,48.269046783447266
2006-03-28,56.060001373291016,89.08419036865234,54.178993225097656,48.03424072265625
2006-03-29,57.06999969482422,89.64260864257812,54.0771369934082,47.98729705810547
2006-03-30,58.599998474121094,89.4840316772461,53.95916748046875,47.846466064453125
2006-03-31,58.099998474121094,89.50472259521484,53.969871520996094,47.881649017333984
2006-04-03,58.470001220703125,89.4357681274414,53.89712905883789,47.82869338989258
2006-04-04,58.33000183105469,90.00799560546875,53.85397720336914,47.83455276489258
2006-04-05,58.65999984741211,90.31819152832031,54.03728485107422,47.94642639160156
2006-04-06,59.279998779296875,90.2216796875,53.886348724365234,47.81098556518555
2006-04-07,58.59000015258789,89.30479431152344,53.670780181884766,47.593177795410156
2006-04-10,59.599998474121094,89.44266510009766,53.70847702026367,47.652034759521484
2006-04-11,59.0099983215332,88.6843032836914,53.92405319213867,47.74037551879883
2006-04-12,59.43000030517578,88.84979248046875,53.73540115356445,47.628501892089844
2006-04-13,59.5,88.73258209228516,53.40129089355469,47.37529754638672
2006-04-17,61.09000015258789,88.69812774658203,53.681514739990234,47.55784606933594
2006-04-18,61.849998474121094,90.10448455810547,53.859375,47.71090316772461
2006-04-19,63.75,90.27681732177734,53.91328811645508,47.575477600097656
2006-04-20,60.959999084472656,90.40093994140625,53.73003005981445,47.53425979614258
2006-04-21,63.20000076293945,90.41473388671875,53.92405319213867,47.634368896484375
2006-04-24,61.650001525878906,90.24927520751953,53.87014389038086,47.69325637817383
2006-04-25,62.779998779296875,89.8769760131836,53.471351623535156,47.39296340942383
